epoch,train_mse,train_regularizer,train_total_loss,val_mse
115,0.0003348766254941537,0.20536364046512048,0.0005402402780996119,0.0004164197889622301
116,0.0003734252884500969,0.20415654389131682,0.0005775818420864461,0.00042815858614630997
117,0.00037494623964684374,0.20294475779884638,0.0005778910078326339,0.00039155842387117445
118,0.00032330588817076737,0.2016300352240427,0.0005249359338764218,0.0004181751573923975
119,0.0003366075549039738,0.20043359381002568,0.0005370411590074389,0.00037186124245636165
120,0.00035605983443109,0.19917680811809843,0.0005552366506392897,0.00042247131932526827
121,0.0003793077941022543,0.19813202002599428,0.0005774398223246992,0.0004725745238829404
122,0.00037494843761393413,0.19732553441541348,0.000572273982271522,0.0003329407481942326
123,0.0003208744461915064,0.19601021841351848,0.0005168846734281625,0.0004891364951618016
124,0.0003714445893399936,0.1949857639708264,0.0005664303634460455,0.00038886911352165043
125,0.00032116430270552306,0.19371782457479675,0.0005148821356034378,0.0003686951531562954
126,0.0002964263186340364,0.1925817072734342,0.0004890080343139679,0.0003472771786618978
127,0.0003390158787285148,0.19157199672781736,0.0005305878831304828,0.000496526772622019
128,0.00031303076203452,0.19053311422361977,0.0005035638840945191,0.0003515418211463839
129,0.0002945214720716837,0.189369889980729,0.0004838913715436047,0.00043271284084767103
130,0.0003388375202254942,0.18850272985519964,0.0005273402580074162,0.0003036694834008813
131,0.0003374044086213678,0.18723442112966454,0.0005246388384222789,0.00043780580745078623
132,0.00035964411952933175,0.1865595379924678,0.0005462036653808069,0.0004030577256344259
133,0.00036825027695070394,0.18562141945696503,0.0005538717039849508,0.00034596698242239654
134,0.00029778239196206335,0.18462255638122077,0.0004824049562985485,0.0003349768521729857
135,0.0003788646808306204,0.18381015095484607,0.0005626748415024051,0.0005114031373523176
136,0.00034283366188732106,0.18284953195079184,0.0005256832018541595,0.00040125666419044137
137,0.00030467464779968835,0.1818970679749634,0.0004865717247469627,0.0006951888790354133
138,0.0003041279350461929,0.18124055552951743,0.00048536849768849243,0.0003066921781282872
139,0.0002780901393853128,0.18019993906557621,0.00045829008730865193,0.00030702637741342187
140,0.0003484287908423869,0.1793101174849434,0.0005277389167525123,0.00044121284736320376
141,0.0003345420553546782,0.1786224964804173,0.0005131645597393909,0.00032028419082053006
142,0.0003055350837710301,0.1778746772629221,0.00048340976952530976,0.00046402207226492465
143,0.00032099618339266416,0.17704725730804094,0.000498043449049558,0.0003068501828238368
144,0.00029199615017488396,0.1761122224138435,0.00046810838057402066,0.00038622450665570796
145,0.00027702742246027537,0.1752059137945098,0.0004522333436231594,0.0003172782016918063
146,0.0003139395201900611,0.17442272176343185,0.0004883622509478117,0.0003348577010910958
147,0.0002626686685567761,0.1736063019585778,0.00043627497829510015,0.0003956367145292461
148,0.000295426767738583,0.17267567143286272,0.00046810244840704183,0.00031249833409674466
149,0.000324245495087111,0.17195346746952334,0.0004961989710566059,0.0003901743912138045
150,0.0002939242107124565,0.17123628300554697,0.0004651605003766197,0.00030484359012916684
151,0.0002644737241585296,0.17033953431756899,0.0004348132671148344,0.00031464200583286583
152,0.00028260041609280543,0.16970568818305024,0.00045230611206636614,0.0004157995863351971
153,0.00041966164169394184,0.16913222488385035,0.000588793874186333,0.000378201570129022
154,0.0002935846016528959,0.16834975838083793,0.00046193436904144063,0.0003215265169274062
155,0.00031112852898509995,0.1677228662580342,0.00047885140234568766,0.00034663514816202223
156,0.00035087170330295385,0.16707347968091396,0.0005179451907586446,0.00029291590908542275
157,0.0002532022272525158,0.16628508109930906,0.00041948731560222466,0.000294092227704823
158,0.00025417728534374317,0.16574283687654587,0.0004199201305597498,0.00031991570722311735
159,0.00025790187934137255,0.1649091943696096,0.0004228110813125066,0.00030318376957438886
160,0.0002623574964519577,0.16410127638314975,0.00042645878070687236,0.0003660068323370069
161,0.0003144186987040243,0.16349335208153268,0.00047791205895745116,0.00043357559479773045
162,0.00028368028875639593,0.16295081249977098,0.0004466311089402228,0.00031111095449887216
163,0.0003374725085168402,0.16216194861592004,0.0004996344663325404,0.0003924242628272623
164,0.0002547669253271171,0.16157324426446024,0.00041634017747980057,0.0003691769961733371
165,0.0002617342492305193,0.1607937759183851,0.0004225280316946906,0.0003627039259299636
166,0.00029001453271399765,0.16007119709692377,0.0004500857364023565,0.0002778618363663554
167,0.0002385921972429269,0.1594918661860958,0.00039808407153438035,0.0002705955703277141
168,0.0002813170099206641,0.15880727867185168,0.0004401242952703618,0.0004026895621791482
169,0.00025346593329728524,0.1583581860082301,0.00041182412781027135,0.000318810751195997
170,0.0003073587742294387,0.1575554566009254,0.0004649142377331334,0.0004231155617162585
171,0.0003028211719443407,0.15713112968308654,0.00045995230759342704,0.0002895191719289869
172,0.000266810362900144,0.15648147342736737,0.000423291844233831,0.0002969623892568052
173,0.00024997966058714846,0.15586847969116766,0.00040584814821498694,0.0002929857582785189
174,0.0003868022748138981,0.15552194317017506,0.0005423242238067809,0.0002926145971287042
175,0.00024316649526305023,0.1548020823637003,0.00039796858550943093,0.0003730027819983661
176,0.0002359158945653783,0.15423411321519723,0.00039015001532697805,0.00027328403666615486
177,0.0002855953409380677,0.15371690238857366,0.0004393122509764705,0.0002913731732405722
178,0.00023792417302368702,0.1530174949093375,0.0003909416761257292,0.0002631433308124542
179,0.0002271862987192314,0.15241785309112638,0.00037960415887792044,0.00032046009437181056
180,0.00029733548120172145,0.1519806869534022,0.0004493161749276102,0.00033637083834037185
181,0.00032148546576732536,0.15148612569102607,0.00047297159766831917,0.00029640240245498717
182,0.00022999216469571439,0.15091870192285745,0.00038091087414047613,0.00029522209661081433
183,0.0002861049026093426,0.15057045596747778,0.0004366753657139823,0.00030038386466912925
184,0.00022812683006286186,0.14976834564553018,0.0003778951826284984,0.0003409483761060983
185,0.0002462191494669498,0.14949510357081588,0.00039571426008281973,0.000306491187075153
186,0.00024958434030291455,0.1488679837006493,0.0003984523303609428,0.00028011546237394214
187,0.00024267063936109134,0.14831584567066158,0.0003909864923146137,0.00028065775404684246
188,0.00031867102747226245,0.14792423364252424,0.00046659526788520576,0.00029114584322087467
189,0.00022365479472346555,0.14723218500181115,0.0003708869858328197,0.00033610436366871
190,0.00021405812724015097,0.14678294525690203,0.0003608410799397507,0.0002468253078404814
191,0.00025641159732369323,0.14628031272580236,0.0004026919171621968,0.0003275664057582617
192,0.00024169669107263335,0.1456508975559479,0.00038734759635073026,0.00035915031912736595
193,0.00023614241059140729,0.14520797661070145,0.0003813503940961409,0.0002556826511863619
194,0.0002310811860118471,0.1447279957559347,0.00037580918938515465,0.0002746924583334476
195,0.0002675749996345064,0.1441677106668201,0.0004117427168237318,0.0003027697093784809
196,0.0002317726008435918,0.14379064172380027,0.00037556324932699805,0.0002918218378908932
197,0.00034350430373103366,0.14342075204548513,0.0004869250621891925,0.0002640010497998446
198,0.0002242824696173551,0.14281755313586997,0.00036710002863597345,0.0003427968476898968
199,0.0002225764732026447,0.14244809080084445,0.00036502457112515594,0.0003877268172800541
200,0.00029919260040178844,0.1421237252894131,0.0004413163314726651,0.000265700276941061
201,0.0002371426225634241,0.1416185568802051,0.0003787611871556023,0.00025103430380113423
202,0.00020582025229562483,0.14103389158234467,0.00034685414896664274,0.000256111758062616
203,0.00023738092610550956,0.14065855494746046,0.00037803948822400256,0.00037926645018160343
204,0.0002883360628513234,0.14028045913995094,0.0004286165281970009,0.00029204474412836134
205,0.0003009660356838066,0.1399642066680098,0.00044093024891243886,0.00026151526253670454
206,0.00021359943624940165,0.13953870715394873,0.00035313814960788524,0.0002724367077462375
207,0.00020680469400369243,0.1390008997058291,0.00034580559938522025,0.00023140101984608918
208,0.0002255847200890627,0.1385003215927409,0.0003640850465542681,0.00028481337358243763
209,0.00022439431383189447,0.13813780126802616,0.0003625321207846694,0.00026451353915035725
210,0.00022127830742611188,0.13767370203393017,0.00035895201720167645,0.00040125285158865154
211,0.0002725894582879802,0.13718125444788987,0.00040977071926672496,0.00032525256392546
212,0.00027169686082894343,0.13693101032554922,0.0004086278778889454,0.0002922365383710712
213,0.00025058759816364956,0.13644234762567084,0.0003870299528371712,0.00030836716177873313
214,0.000234004977673732,0.13604577690176478,0.0003700507616804674,0.00022848229855298996
215,0.0002081977111150207,0.13554155658496736,0.0003437392739212567,0.0002868930750992149
216,0.00023788482510563697,0.13523668285503637,0.0003731215152810549,0.00024870529887266457
217,0.0002619305625846882,0.13487796937805854,0.0003968085386582644,0.0002901783736888319
218,0.00018947085260738282,0.1345145103363649,0.00032398536909318987,0.00024521388695575297
219,0.00020728102383719743,0.13406469105074312,0.00034134572148901025,0.0003122313937637955
220,0.0002184027464281275,0.1336094305745047,0.00035201218397724025,0.00023930873430799693
221,0.00023034373798908517,0.13315455286858902,0.0003634982968395807,0.0003469772927928716
222,0.00028151039334282365,0.13303153584739635,0.0004145419354993177,0.0003072993422392756
223,0.00026482302338772055,0.1325477852160346,0.0003973708141968218,0.0004908565315417945
224,0.00027937488100366004,0.13228951137518186,0.00041166439820687156,0.0002699759497772902
225,0.00019350883058473416,0.1319421775367498,0.00032545101443727574,0.0002756411849986762
226,0.00019809823094617658,0.13144297891752993,0.0003295412158838348,0.00021342342370189726
227,0.00019440519596592408,0.13101578503287764,0.00032542098671908365,0.00026466415147297084
228,0.00020431404453927817,0.13062074463122067,0.00033493479499527594,0.0003726085415109992
229,0.00022892420519355733,0.13033201877548764,0.0003592562289108775,0.0002341001818422228
230,0.0002652019454166528,0.12996430072209428,0.0003951662518662014,0.0002569622884038836
231,0.00018788474915146464,0.1295469553264311,0.00031743171069147037,0.00025716665550135076
232,0.0003120429069066926,0.1293303761807027,0.00044137328886262523,0.0003820116398856044
233,0.0002027839231632573,0.12911528853018037,0.000331899218072346,0.00024279431090690196
234,0.00021336921034994,0.12850771523285826,0.0003418769315923597,0.00035186976310797036
235,0.00026810230571244715,0.12830063946949605,0.0003964029518066502,0.00023034604964777827
236,0.00019676402518849944,0.1278357669955907,0.0003245997978731479,0.0004950976581312716
237,0.0002166503153453082,0.1275809672677553,0.0003442312891373747,0.0002274884463986382
238,0.00019522106422954376,0.12723311254210717,0.00032245418371578186,0.00022880345932208002
239,0.0002962686933460058,0.12688075168438323,0.00042314945022677995,0.0005064094439148903
240,0.00023934924411815313,0.12664506426240071,0.0003659943143010617,0.00026032503228634596
241,0.00018120857642063218,0.12615572636327158,0.0003073643076733529,0.00020465652050916106
242,0.00019441036871335103,0.125900413332866,0.00032031078846217345,0.0002464328135829419
243,0.0002493138361320945,0.12563945200525067,0.00037495329286047944,0.00022107770200818777
244,0.00019691774150517352,0.1252098615187569,0.0003221276079550739,0.00033746304688975215
245,0.0002593225267070593,0.12500832468349446,0.00038433085774155156,0.00025488348910585046
246,0.0001884046462376242,0.12472562838406664,0.0003131302795567908,0.00022499452461488545
247,0.00017394930857229473,0.12422850325153285,0.00029817781868972463,0.00022403447655960917
248,0.000207414106432044,0.12392320171795507,0.00033133731427622203,0.0002377500059083104
249,0.00042323136419916804,0.12390503933848333,0.0005471364099780937,0.00020838831551373005
250,0.0001656450685363885,0.12349409338107142,0.00028913916850450337,0.00022882004850544035
251,0.0002089381086558769,0.12316726045429285,0.0003321053744928101,0.00021726082195527852
252,0.00018262011230057228,0.12276876691449903,0.00030538888589698,0.0002371392329223454
253,0.00019526724987153497,0.12249663098861664,0.0003177638863463342,0.0002478742098901421
254,0.00021909680902628054,0.12204015617630436,0.00034113696940886055,0.0003457807470113039
255,0.0002850578276158097,0.1219976973271394,0.00040705553137492407,0.00037137814797461033
256,0.00018899076239123195,0.12171668970139789,0.0003107074586478157,0.0002164329052902758
257,0.00028273873962320983,0.12151047065285693,0.0004042492147178439,0.00024121080059558153
258,0.00018719926824608554,0.12115265223585392,0.00030835192584677945,0.00021815755462739617
259,0.00017677871998708213,0.12085359702894594,0.00029763232236121914,0.00023093506752047688
260,0.00019031185118996517,0.1205590828794283,0.0003108709401563355,0.00020531129848677665
261,0.00018464045279847758,0.12015068103464774,0.00030479113824875115,0.0002839184307958931
262,0.00019260487359066002,0.11984280298787096,0.0003124476835652284,0.000287627219222486
263,0.00028371292718556475,0.11972083667645421,0.00040343376953064583,0.00021833025675732642
264,0.00018627177934995434,0.11931018786299241,0.00030558197404136723,0.00024971188395284116
265,0.00018827582687253695,0.11912311593464958,0.00030739894872728647,0.00020337975001893938
266,0.00018307798308006456,0.11869726490481229,0.00030177525291383815,0.00020193458476569504
267,0.00021321612795416404,0.11842650067313047,0.00033164263331809664,0.00046695955097675323
268,0.000372002090069237,0.11846481835397052,0.0004904669142783057,0.00024149357341229916
269,0.00016678365669224983,0.11795470079205231,0.0002847383631532871,0.00023817554756533355
270,0.00025548832522006,0.11771028903941694,0.0003731986207795432,0.0005509486072696745
271,0.0001855052849020589,0.11769602364199433,0.0003032013139205606,0.00019716020324267447
272,0.00016122352246603414,0.11709907022987677,0.00027832259764372326,0.00020625846809707582
273,0.00016608571794058367,0.11689926602380908,0.00028298498878777536,0.00023332497221417725
274,0.0001759218754384039,0.11656286472912153,0.00029248474521739135,0.0002076534292427823
275,0.00019127624415015795,0.11623451104384258,0.0003075107610352172,0.00022197005455382168
276,0.00019066171606452374,0.11606638926796908,0.00030672810995442874,0.00024808559101074934
277,0.00017179594179660018,0.11565980514063003,0.00028745575338380276,0.0002157382550649345
278,0.00023135388613345834,0.11547774549088734,0.00034683163644930144,0.00028285765438340604
279,0.0002085279019365762,0.11522143960708807,0.0003237493473434526,0.00021765929704997689
280,0.0001689782263809772,0.11487459029024231,0.0002838528221841962,0.00021799134265165776
281,0.00017394743795040525,0.11461441414964908,0.00028856185742059026,0.00028457725420594215
282,0.0001838688298596556,0.1143337974858693,0.00029820263213792855,0.0002595256664790213
283,0.00020745866012117635,0.11411763315244111,0.00032157629889818557,0.00029096403159201145
284,0.00016942368434306505,0.11379011308479262,0.0002832138036259316,0.00022970521240495145
285,0.00018175742473062334,0.11352803349651314,0.00029528546387209406,0.00021865020971745253
286,0.00020424160960165165,0.11321334432430874,0.0003174549598161293,0.0006295357597991824
287,0.0001928006863148928,0.11306458270646008,0.0003058652727811585,0.0002478595997672528
288,0.00017780824859829115,0.11275103875769135,0.0002905592935299125,0.0002614335098769516
289,0.00019054144945190177,0.11248727197940607,0.0003030287269949274,0.0002508821780793369
290,0.00021326181602050615,0.1122877877218692,0.0003255496091539685,0.00022003616322763264
291,0.00016233770743679204,0.11197008973696879,0.0002743078023918898,0.00023740000324323773
292,0.00016758440402110872,0.11169992350401238,0.00027928433237551766,0.00020598892297130078
293,0.00019252061493028479,0.11147204483331272,0.0003039926646895684,0.00028665471472777426
294,0.0002180064965856396,0.11139047873242712,0.00032939698108999145,0.00021717470372095704
295,0.00018647632958963288,0.11102292288576679,0.0002974992574462301,0.0003790658956859261
296,0.00024623851315870197,0.11092563232247211,0.000357164150290943,0.0003302687546238303
297,0.00019140407214303972,0.11069304733746708,0.0003020971250729955,0.00018569038365967572
298,0.00015803501299781187,0.11033518512789103,0.00026837020364811306,0.00023352433345280588
299,0.00018677212705804687,0.11015768681356813,0.00029692981898451955,0.00021058868151158094
300,0.00017727497566419003,0.10990770219078458,0.0002871826838605166,0.00023498895461671054
301,0.00017516656744022036,0.10968228406177159,0.00028484885785510193,0.0002012496261158958
302,0.0001675713695579854,0.1094221499221236,0.0002769935241884878,0.00024196093727368861
303,0.0001974980951721266,0.10921713953193815,0.000306715240830783,0.00027756128110922873
304,0.00020660690034306905,0.10897517949402874,0.00031558208524199685,0.00021647359244525433
305,0.00017023723357494292,0.10873995208662045,0.0002789771917142636,0.00021134864073246717
306,0.00019703547254403984,0.10850489647976685,0.0003055403748535157,0.0002352696465095505
307,0.00019531723037977656,0.10826520081268912,0.00030358243673639493,0.0002004949637921527
308,0.0001532963686452344,0.1080011197886722,0.00026129749379901726,0.00022116595937404782
309,0.00021700687658565172,0.10787278892197595,0.000324879669986325,0.00021069699141662568
310,0.0001398738459784981,0.10758004660262349,0.00024745389761442676,0.00020412304729688913
311,0.0001905455428129109,0.10741513979056047,0.0002979606878838016,0.00024004012811928988
312,0.00017331163039760838,0.10705948559132401,0.0002803711210531169,0.0002491339109838009
313,0.00016928498439705065,0.10691108508463705,0.0002761960755133819,0.00023276776482816786
314,0.0001658578090384738,0.1066764500599456,0.0002725342642323243,0.0002696640440262854
315,0.00031560018808662226,0.10671682131807692,0.00042231701360757,0.00017473309708293527
316,0.00019433574268324668,0.10639076597893876,0.0003007265143857669,0.00020609510829672217
317,0.00015762273374076569,0.10613893274510304,0.0002637616720637466,0.000166718615218997
318,0.0001668625808405285,0.10593264528546636,0.00027279523095702444,0.0002485450531821698
319,0.00015015292249929619,0.10567983874886115,0.0002558327660596094,0.00017780784401111305
320,0.00016140358137036367,0.10545685004382033,0.00026686043698551164,0.00019855353457387537
321,0.0001902175150821305,0.1052847980700516,0.00029550231781442333,0.00026635744143277407
322,0.0001933832778179535,0.10507382052409059,0.00029845710289706854,0.0002634902484714985
323,0.00015240535016761817,0.10479164232868479,0.0002571969967397488,0.00020985917944926769
324,0.00016300019907483626,0.10455239884686157,0.00026755260370176485,0.00020149916235823184
325,0.00015875540569440606,0.1043145868096775,0.00026306999734754174,0.00032508172444067895
326,0.00017082897824395962,0.1041285329093606,0.00027495751757828816,0.0003096903383266181
327,0.00027090909415759676,0.10413254657607267,0.0003750416453799475,0.00021911632211413234
328,0.000161137107366181,0.10378820378255892,0.0002649253160346442,0.00020995890372432768
329,0.00015969190627921986,0.10352686782206826,0.00026321877958769904,0.00025653166812844574
330,0.0002013865045343942,0.10340539201964764,0.0003047919015925919,0.00020637884153984487
331,0.00014737433622314902,0.10316292490529726,0.00025053726641581546,0.00018122844630852342
332,0.00016802970753589366,0.10295075687708936,0.0002709804698228122,0.00022673516650684178
333,0.00018822919791301206,0.10281709674599192,0.0002910462992245145,0.000265073380433023
334,0.000168729449508972,0.10253259673422929,0.00027126205101253055,0.00022322243603412062
335,0.00016747609574799298,0.10234739107801744,0.0002698234917868989,0.0002787765406537801
336,0.00017500370094897065,0.10213737075907431,0.00027714107632326895,0.00022366443590726703
337,0.00018873359011634187,0.10201874075257092,0.00029075233556972074,0.00023330352269113064
338,0.00020819848432902465,0.10188365365061101,0.0003100821422210939,0.00020077147928532213
339,0.00013230111787960734,0.10161071258957764,0.0002339118354279298,0.0001796440192265436
340,0.00014345689119699934,0.10137006445657594,0.0002448269600995725,0.0001858553587226197
341,0.00015754925873972603,0.10117650300799658,0.0002587257665556157,0.00025271455524489284
342,0.00017700161129742764,0.1009603808880093,0.0002779619967117135,0.00027124013286083937
