activation,batch_size,best_epoch,best_val_mse,epochs,hidden_dims,id_max,id_max_id_false_alarm,id_max_ood_detected,id_max_threshold,id_mean,id_mean_plus_3std_id_false_alarm,id_mean_plus_3std_ood_detected,id_mean_plus_3std_threshold,id_p95,id_p95_id_false_alarm,id_p95_ood_detected,id_p95_threshold,id_p99,id_p995,id_p995_id_false_alarm,id_p995_ood_detected,id_p995_threshold,id_p99_id_false_alarm,id_p99_ood_detected,id_p99_threshold,input_dim,latent_dim,lr,ood_max,ood_mean,ood_p95,ood_p99,ood_p995,run_idx,weight_decay
elu,2048,425,0.007543698884546757,800,"[128, 64]",23.12331199645996,0.0,0.00016145307769929366,23.12331199645996,0.007543698884546757,0.000343087790110999,0.018092835519677095,0.3350965389981866,0.028464915510267013,0.05,0.6435116044399596,0.028464915510267013,0.09021882548928249,0.13198608562350364,0.005005045408678103,0.17023208879919274,0.13198608562350364,0.01,0.2646115035317861,0.09021882548928249,160,3,0.0003,88.03306579589844,0.10066552460193634,0.21889970079064341,0.5891438043117467,1.3543967437744457,1,1e-06
elu,2048,134,0.006717999000102282,800,"[256, 128, 64]",8.570910453796387,0.0,0.0005751765893037336,8.570910453796387,0.006717999000102282,0.0037235116044399596,0.17351160443995964,0.1321505312807858,0.02919835448265061,0.05,0.6088496468213925,0.02919835448265061,0.07144813880324354,0.10342283155769173,0.005005045408678103,0.22072653884964683,0.10342283155769173,0.01,0.32377396569122097,0.07144813880324354,160,3,0.0003,98.53680419921875,0.09541475027799606,0.20733286961913108,0.7058296495675996,1.3318186604977105,2,1e-06
elu,2048,75,0.006537521257996559,800,"[512, 256, 128, 64]",3.8742599487304688,0.0,0.0025630676084762868,3.8742599487304688,0.006537521257996559,0.005691220988900101,0.238627648839556,0.08549893274903297,0.029013988934457283,0.05,0.5892734611503532,0.029013988934457283,0.07701047725975507,0.09042924210429257,0.005005045408678103,0.22543895055499497,0.09042924210429257,0.01,0.2685973763874874,0.07701047725975507,160,3,0.0003,261.4107971191406,0.10903394967317581,0.210372272878885,1.3537241137027625,2.4072588264942194,3,1e-06
