epoch,train_mse,val_mse
1,0.2585028043050699,0.18167227506637573
2,0.19878375406655005,0.16752386093139648
3,0.15695358994864791,0.0942012369632721
4,0.09372435110608937,0.06995110958814621
5,0.06749176538453694,0.047328509390354156
6,0.04640299790583393,0.03578021377325058
7,0.03231805306991824,0.02339985966682434
8,0.022990102560410706,0.018017981201410294
9,0.01920408199647842,0.015377710573375225
10,0.017123114153780383,0.014467975124716759
11,0.015251903225837875,0.014195778407156467
12,0.013785351248241878,0.012703285552561283
13,0.012732240421740728,0.012088255025446415
14,0.0117564456417074,0.012287323363125324
15,0.010891743819856138,0.010836469009518623
16,0.010522799493220571,0.010587777942419052
17,0.010109208309453444,0.010194011963903904
18,0.00931038781412615,0.010089309886097908
19,0.008696169484827732,0.009549904614686966
20,0.008615226041687244,0.009626703336834908
21,0.008245256123137703,0.011381758376955986
22,0.008372448875101737,0.00902289617806673
23,0.0077076114396575,0.009574334137141705
24,0.00770342678636102,0.008465497754514217
25,0.007119908899271825,0.008598875254392624
26,0.007194093998532844,0.008614154532551765
27,0.00664289910104934,0.008057422004640102
28,0.006599371141963662,0.007871674373745918
29,0.006507884417477277,0.008866659365594387
30,0.00654226590427227,0.007652272470295429
31,0.006221809987550156,0.007497021928429604
32,0.006172582472745033,0.007330320309847593
33,0.0069303155306925926,0.010051562450826168
34,0.007706341581684128,0.007862623780965805
35,0.0059429043788391455,0.007960988208651543
36,0.006797954592519223,0.0083855539560318
37,0.00632131548250314,0.007699467241764069
38,0.0056248601183227585,0.007438093423843384
39,0.0065501895985978645,0.008157775737345219
40,0.005646911094782782,0.0076680975034832954
41,0.0058165126069553204,0.008139618672430515
42,0.005522189409172258,0.007736685685813427
43,0.005097071421307283,0.007214135490357876
44,0.0050169759156026405,0.007062435150146484
45,0.005107292787375832,0.006918883882462978
46,0.005139983976148933,0.007152546662837267
47,0.004819885313732683,0.0073919170536100864
48,0.004927328119999856,0.007164971902966499
49,0.0049799214359542016,0.006850674748420715
50,0.0047634276690001025,0.007134853396564722
51,0.004773072173208088,0.006682428997009993
52,0.004562933646078578,0.0067788297310471535
53,0.004535157098140714,0.007003144361078739
54,0.005110980563361938,0.00702379085123539
55,0.004596725034774643,0.006870794575661421
56,0.004666164057154498,0.006651314441114664
57,0.004848492383580997,0.006667854730039835
58,0.004373945215403071,0.0069685098715126514
59,0.004387264490849315,0.006663870066404343
60,0.004482527692551329,0.007457254454493523
61,0.0043834547208796894,0.0066356053575873375
62,0.004300289642283793,0.00726692657917738
63,0.0046209679373571,0.006606465205550194
64,0.004712439722151286,0.007931981235742569
65,0.004703924703425855,0.006943226791918278
66,0.006038204852472822,0.007580996956676245
67,0.004753774888618021,0.009805434383451939
68,0.004780579827443953,0.007047416176646948
69,0.005088107208145254,0.006777441594749689
70,0.004744075665710913,0.0068487259559333324
71,0.004602272398089455,0.006907625589519739
72,0.004605873980214509,0.007026247214525938
73,0.004431670422505072,0.006843281909823418
74,0.005223963363475789,0.007179128006100655
75,0.004239963718954056,0.006537521257996559
76,0.004120140195407883,0.007959382608532906
77,0.004200430109123319,0.006904520560055971
78,0.004280222112585449,0.007346865255385637
79,0.004196417222432905,0.008136192336678505
80,0.003899160344375431,0.007856420241296291
81,0.0038774595114728578,0.007563687860965729
82,0.004704007037711357,0.007030829321593046
83,0.003912027724288352,0.007109228987246752
84,0.0037427969783409214,0.007112961262464523
85,0.004463996452468285,0.006876069586724043
86,0.004777888084749582,0.009500608779489994
87,0.005424522701241114,0.0076170447282493114
88,0.005618458468869224,0.007904364727437496
89,0.0045955079488614135,0.008372750133275986
90,0.003911066653490758,0.007312897592782974
91,0.004131146871408694,0.007149557117372751
92,0.004291933859915564,0.007216878701001406
93,0.0038718776415364383,0.006918512750416994
94,0.0037384377259734782,0.007142686750739813
95,0.003655417815422194,0.006935236509889364
96,0.004268810475081596,0.0066015953198075294
97,0.003661521676833827,0.007146576419472694
98,0.0041668213688431065,0.006882672198116779
99,0.0035626626410920972,0.007292076013982296
100,0.003793773107959933,0.008261189796030521
101,0.003898232674722369,0.0071738832630217075
102,0.0035363737370698563,0.007214192766696215
103,0.004223825083276789,0.008263662457466125
104,0.0036691951382431596,0.006991657894104719
105,0.0036333489470845456,0.0077443476766347885
106,0.0035475359008028187,0.006954483222216368
107,0.0033004214760220555,0.00701955147087574
108,0.0034618999888193836,0.007646995130926371
109,0.004011956584776115,0.008308767341077328
110,0.0035603030554829944,0.007504061795771122
111,0.0036163620009743934,0.00770811690017581
112,0.003296522295788517,0.007972748018801212
113,0.0036049243007212368,0.007845512591302395
114,0.003164976085950625,0.00784014817327261
115,0.003929039300786845,0.0071736290119588375
116,0.0033908826039575875,0.007375397253781557
117,0.003678799756946405,0.007073875982314348
118,0.0033430275204173253,0.007297459524124861
119,0.003236397086062838,0.006973159499466419
120,0.0036729997832095017,0.007439990993589163
121,0.003053235649077671,0.007547915447503328
122,0.0030028715817300993,0.00760377524420619
123,0.002984792215557906,0.0076130833476781845
124,0.0030224458707964535,0.007597115356475115
125,0.0031187292583414574,0.007651435676962137
126,0.002991951023263238,0.007474822923541069
127,0.0030283881100825025,0.0076256850734353065
128,0.0031010144863063403,0.007957235909998417
129,0.002947463474286237,0.0077043804340064526
130,0.002919184402588052,0.007504442241042852
131,0.0030105825503545652,0.0075126574374735355
132,0.0029678572999815318,0.007297161966562271
133,0.0028413380317307262,0.009800298139452934
134,0.003014321536212919,0.00786487478762865
135,0.002783544979250861,0.007677631918340921
136,0.002817812482507826,0.007669226266443729
137,0.002925316932732399,0.007659383583813906
138,0.0027582336809114,0.007412295788526535
139,0.003261642018528552,0.007129170931875706
140,0.0031517258994957936,0.008071588352322578
141,0.0033769358984099777,0.007581792771816254
142,0.003169192141621147,0.00840533897280693
143,0.002912154154474241,0.007634700275957584
144,0.002939303663744395,0.00786919891834259
145,0.0027906885759850474,0.0077454145066440105
146,0.0025331929826359033,0.007485284935683012
147,0.002694205880076761,0.007760485168546438
148,0.0025366570434892997,0.00782095454633236
149,0.002624205275373881,0.007484978996217251
150,0.002520539755676427,0.007738662883639336
151,0.002724174049368089,0.007746229879558086
152,0.0025927079580160372,0.00787243153899908
153,0.002747538053510498,0.007619609124958515
154,0.0024347688281884197,0.007782553788274527
155,0.0024590388602557414,0.00753348134458065
156,0.0024746883751149734,0.007534369360655546
157,0.0027882393789012455,0.00726868212223053
158,0.0024190090499464968,0.007419952191412449
159,0.002557547548197503,0.007846145890653133
160,0.0024786470009147458,0.0076051740907132626
161,0.0024408708027142028,0.007626819424331188
162,0.00242105653795003,0.00750869931653142
163,0.0024402133984985554,0.007877453230321407
164,0.002514263889740111,0.007907711900770664
165,0.002352313308199392,0.007671308238059282
166,0.002420644523910464,0.008078532293438911
167,0.0024311251970784275,0.007496522273868322
168,0.0022653787384969374,0.007776636630296707
169,0.0023393554332262934,0.007339579984545708
170,0.0024342836618036273,0.007916868664324284
171,0.002295253379695215,0.0074454075656831264
172,0.0022751599278688192,0.0073045832104980946
173,0.0022369557367741127,0.007640356197953224
174,0.0025341705711169394,0.00812830775976181
175,0.0023570248022540185,0.007531770505011082
176,0.002142877181632939,0.007463710382580757
177,0.0022584284030100262,0.007678462192416191
178,0.0021732780807957007,0.007477738428860903
179,0.0021527307118062687,0.007703796494752169
180,0.0025845800719320714,0.007722058799117804
181,0.002394361906930218,0.007567647844552994
182,0.002404850871323802,0.00775860995054245
183,0.0021639352558456984,0.00789033155888319
184,0.002117393073096766,0.007575733587145805
185,0.002108946884180655,0.007826684974133968
186,0.002207144083557641,0.007502603344619274
187,0.002475641749857518,0.00802094116806984
188,0.0022686969778367987,0.007616283837705851
189,0.002350860020410792,0.007791956886649132
190,0.002791468444835737,0.0075010801665484905
191,0.002383669790823114,0.007478651124984026
192,0.0020586135897608746,0.007523439824581146
193,0.0021931683796596094,0.007738031446933746
194,0.0020312149341431504,0.007730213459581137
195,0.0020172281672578497,0.007834774442017078
196,0.0019636743811892363,0.007654941640794277
197,0.0019321630959644328,0.007334764581173658
198,0.002111977757872895,0.0075735305435955524
199,0.0020330362668604892,0.007702985778450966
200,0.0020051682036817376,0.00758212199434638
201,0.0018999676161862,0.0076817916706204414
202,0.0019049642766806119,0.008038009516894817
