epoch,train_mse,val_mse
1,0.2421855626944697,0.14067499339580536
2,0.13743179397966138,0.07658956199884415
3,0.07192131995399953,0.0467982143163681
4,0.047670905804688225,0.03645923733711243
5,0.03448424549877463,0.026723509654402733
6,0.027233713352896732,0.022559380158782005
7,0.022693213477836007,0.021234408020973206
8,0.019389867438542856,0.01795538142323494
9,0.016757479871408007,0.01516813412308693
10,0.014990273291314646,0.014239671640098095
11,0.014414718663423321,0.015344703570008278
12,0.013136259877492272,0.01301979273557663
13,0.012958425006595197,0.01264319196343422
14,0.011929968146199415,0.013071789406239986
15,0.011502219266678262,0.01276641245931387
16,0.011017814441402674,0.011575610376894474
17,0.010489536763365285,0.011954082176089287
18,0.010047054517221017,0.010894223116338253
19,0.009753538106467601,0.01056126318871975
20,0.009339892341002567,0.010240624658763409
21,0.009748491783022098,0.009971651248633862
22,0.008809830827433635,0.009443171322345734
23,0.008599608224332634,0.010163331404328346
24,0.008967474702959947,0.009325889870524406
25,0.00797786290916557,0.009133954532444477
26,0.00792646309723993,0.009248830378055573
27,0.007926722256359611,0.009144259616732597
28,0.007642085212030036,0.00868199858814478
29,0.00740486841889025,0.00897345319390297
30,0.007939325242313649,0.009017692878842354
31,0.00721144144307337,0.008901283144950867
32,0.007074363351127605,0.008424418047070503
33,0.00693869737398883,0.008862858638167381
34,0.006936422629994232,0.008492272347211838
35,0.006881687606473413,0.008471643552184105
36,0.0067371619401610525,0.008896594867110252
37,0.007181082578250005,0.011044582352042198
38,0.0066765239912636885,0.00857132114470005
39,0.006502447070488114,0.008581663481891155
40,0.006360568591612499,0.00814683735370636
41,0.006394863310066079,0.00826522707939148
42,0.006437862644752057,0.008513173088431358
43,0.0064250837351890015,0.008320038206875324
44,0.006119196691273079,0.008232226595282555
45,0.006074381386054873,0.008049136959016323
46,0.006031274266984581,0.007754089310765266
47,0.005901760720366877,0.007755467668175697
48,0.005808882377789883,0.007970109581947327
49,0.006018408679460691,0.007738781161606312
50,0.005854042104282816,0.00773044815286994
51,0.00580042507693803,0.00765193859115243
52,0.005673477735501967,0.0077934302389621735
53,0.005708387734186126,0.007691117003560066
54,0.00582053906428435,0.009852389805018902
55,0.00617480190238125,0.0076357414945960045
56,0.005386288108501497,0.00780101865530014
57,0.0054066916669706705,0.0076535106636583805
58,0.005677697791649342,0.007469313219189644
59,0.005443562733011337,0.007733810693025589
60,0.005279981194780134,0.007390748709440231
61,0.005223382104485174,0.00756801338866353
62,0.0054575626401664875,0.007580878213047981
63,0.005254243859763734,0.007415554020553827
64,0.005158345575357001,0.007284282241016626
65,0.005425183598485923,0.0073555633425712585
66,0.005071431148323625,0.007045944686979055
67,0.00495226378782486,0.007587239146232605
68,0.005173803194541593,0.007294847164303064
69,0.005154878731798211,0.007422472350299358
70,0.005014267193354614,0.007482355460524559
71,0.005081574532845246,0.007285726722329855
72,0.004874121735351749,0.007120098918676376
73,0.004823888766864084,0.007214497309178114
74,0.0048755149276801186,0.0070551615208387375
75,0.004885480576188244,0.00708257919177413
76,0.004786346319566671,0.007090075872838497
77,0.004957991983752799,0.007322487886995077
78,0.0047058506534368135,0.00706473970785737
79,0.004750896782006252,0.007297237869352102
80,0.004706436731924954,0.007205000147223473
81,0.004605892849042936,0.0069310530088841915
82,0.004633929620244128,0.007288089022040367
83,0.0046097377143785225,0.007274110335856676
84,0.004588822232001094,0.006797899957746267
85,0.004623070831774282,0.00709240697324276
86,0.0045053916714679525,0.007012892048805952
87,0.004689054610232111,0.006830548867583275
88,0.004444807580257761,0.006920132786035538
89,0.00440934458970798,0.007485769689083099
90,0.0049413781077361375,0.007361524738371372
91,0.004422829082500712,0.007164360955357552
92,0.004283773514335951,0.00692005455493927
93,0.004788735758580877,0.006952464114874601
94,0.004290369326149148,0.007142148446291685
95,0.004379453554587846,0.006885405629873276
96,0.004326292099902927,0.006998728960752487
97,0.004456942340398563,0.007157416548579931
98,0.004247408699300648,0.007006862200796604
99,0.004245226565053015,0.007268533110618591
100,0.00420591854073453,0.007176526822149754
101,0.004149603438493161,0.006841632071882486
102,0.004164624059781448,0.006964653730392456
103,0.004237297487167941,0.006903352681547403
104,0.004215351344932972,0.007593434303998947
105,0.0043485451428563636,0.006945835892111063
106,0.004095535544255667,0.007192600052803755
107,0.0042710407127623425,0.006846492178738117
108,0.00408575903385216,0.007151858881115913
109,0.003972228938610294,0.006817431654781103
110,0.004144172992358054,0.007038635667413473
111,0.004137568291945817,0.007083415053784847
112,0.004106438376359062,0.007038549520075321
113,0.003972173528501427,0.007108915597200394
114,0.004011413763603337,0.006736794486641884
115,0.00392766575430314,0.00691609364002943
116,0.003907930136375378,0.007175304461270571
117,0.0039750840295515915,0.007376025430858135
118,0.003944543523166994,0.006953892298042774
119,0.003844596799327705,0.006778489798307419
120,0.004015869320250905,0.007158819120377302
121,0.003909137871794921,0.007044978439807892
122,0.0040132861302002104,0.0073563167825341225
123,0.003960158965680993,0.007332484237849712
124,0.003887167269315131,0.007163733243942261
125,0.0038379537083704767,0.0071024964563548565
126,0.0037796994345347225,0.0069918264634907246
127,0.003934877215582957,0.007474200800061226
128,0.003828602384811589,0.006983430590480566
129,0.0037435393087400497,0.006838973145931959
130,0.0036813190381026683,0.006873562932014465
131,0.0036866565425734588,0.006899187341332436
132,0.0038328947003904495,0.007079019211232662
133,0.0036800225039983524,0.00707809254527092
134,0.0036370155157880364,0.006717999000102282
135,0.003701071738751321,0.006895270198583603
136,0.0037013047366439697,0.007176878396421671
137,0.0037446736334254506,0.007296191994100809
138,0.0036615685051820204,0.00706463260576129
139,0.0037474132738443606,0.006950844544917345
140,0.0036597776476286286,0.006988988723605871
141,0.0035485248314376496,0.0070137218572199345
142,0.0036448943226379234,0.007378065027296543
143,0.00352913601136382,0.007023516111075878
144,0.0035704653487267307,0.007026209961622953
145,0.003534488435558351,0.007021600846201181
146,0.0035080999861086984,0.007209292147308588
147,0.003515566788658906,0.007136552594602108
148,0.0035577234221372367,0.007011522073298693
149,0.0035990055625399293,0.007099242880940437
150,0.003477165335060053,0.007250771392136812
151,0.003385593408171753,0.00687740882858634
152,0.0034931958148032276,0.007361612748354673
153,0.0034468985398973815,0.007423944305628538
154,0.003479753010777529,0.006865525618195534
155,0.0034403799684148743,0.0070222364738583565
156,0.0034857938293138316,0.007030055858194828
157,0.003382846244715162,0.007008867338299751
158,0.0033409612827175923,0.006891690194606781
159,0.0034087661298745574,0.006982511840760708
160,0.0033688201519757447,0.00725224893540144
161,0.003295502709749218,0.007333305198699236
162,0.003494354880945879,0.007303185295313597
163,0.0032863301201906774,0.00697135366499424
164,0.0033360712714981962,0.007671315222978592
165,0.0033630335594721956,0.00745269563049078
166,0.0032522445668238024,0.007062040269374847
167,0.00329035442496352,0.0070231142453849316
168,0.003195105158766181,0.007267905864864588
169,0.003306829420817728,0.007021864410489798
170,0.0032181358987354606,0.007021415513008833
171,0.0033057559919379103,0.007314239628612995
172,0.003215546139804449,0.00715817604213953
173,0.0032572298976324882,0.0071005807258188725
174,0.0033386835374791405,0.0073119597509503365
175,0.0032933258573692873,0.00712593412026763
176,0.0031298034969664637,0.007307587191462517
177,0.003140405345119829,0.007373937871307135
178,0.003158737246360626,0.007023025769740343
179,0.003169417627467788,0.007282829377800226
180,0.003117934829015078,0.007394100073724985
181,0.003176427294914615,0.007245482876896858
182,0.0031556581612375654,0.007051748223602772
183,0.00315583860698625,0.007038511801511049
184,0.00308421538276814,0.00726060476154089
185,0.0030899056019966314,0.007367893122136593
186,0.0030989509981302274,0.007814344950020313
187,0.0032188583461005772,0.0075454567559063435
188,0.0030142271905032286,0.007257928140461445
189,0.0030182906268117525,0.007361872121691704
190,0.0030793968545654495,0.007067053113132715
191,0.0030674966547401352,0.007276838645339012
192,0.0030414143659843566,0.007385573349893093
193,0.0030499211551845225,0.007430917117744684
194,0.0031761521412328442,0.007416487205773592
195,0.0030794503953153743,0.007318214513361454
196,0.002932527941622509,0.0073191821575164795
197,0.003035645496263709,0.007221982814371586
198,0.0030197248224612594,0.007591739296913147
199,0.002951268859639929,0.007394507061690092
200,0.002972536925512143,0.0076463790610432625
201,0.0029516080403089616,0.007335785776376724
202,0.0029109394661349167,0.007312069647014141
203,0.0029193728729165285,0.0072011095471680164
204,0.002921251236200784,0.0077166748233139515
205,0.0029708285858153576,0.007788295391947031
206,0.002932786448517538,0.007559481076896191
207,0.0029386810385457623,0.007616365794092417
208,0.0029477675829390976,0.007488503120839596
209,0.0030105947549957652,0.007709596771746874
210,0.002924444177111857,0.007646592333912849
211,0.0029242512653295167,0.0075901830568909645
212,0.00283450243585977,0.007414726540446281
213,0.002871249653436582,0.007699411828070879
214,0.0028416383656138396,0.007663930766284466
215,0.002941014484151837,0.007937838323414326
216,0.002821244297902486,0.007441276218742132
217,0.0028740908498626756,0.007695904467254877
218,0.0028292261407298048,0.007417541462928057
219,0.002837620829214181,0.007745126727968454
220,0.0028001597130579044,0.007526128087192774
221,0.0027374533199010687,0.007588061969727278
222,0.002763977408899684,0.007733151316642761
223,0.0027243147569019667,0.007553757634013891
224,0.0029104055542081564,0.0075755128636956215
225,0.0029008365548511836,0.007767998613417149
226,0.002722030258614393,0.007479824125766754
227,0.002713739262002884,0.007815410383045673
228,0.0027255674776734875,0.008037487976253033
229,0.0027530621869675627,0.008279495872557163
230,0.002944420626580595,0.007808665279299021
231,0.002793644698094257,0.007723330985754728
232,0.0027401793045184445,0.00786022562533617
233,0.002657537815235292,0.00763258570805192
234,0.0027059321241485242,0.0076785823330283165
235,0.0028493018925573404,0.007730382960289717
236,0.00268144453209792,0.008128449320793152
237,0.002676997859403115,0.0077764964662492275
238,0.0026305795928010366,0.007712137419730425
239,0.002837867599315227,0.007825199514627457
240,0.002632066886693495,0.007806879933923483
241,0.0026296723177929066,0.008127591572701931
