epoch,train_mse,val_mse
1,0.2085747915544255,0.07071103155612946
2,0.06590405978468425,0.04986008256673813
3,0.04560897707076053,0.03145614638924599
4,0.029815644722443177,0.01861143298447132
5,0.01654588930895994,0.010540185496211052
6,0.010217430920953797,0.007492314092814922
7,0.007692546660450826,0.005887208040803671
8,0.006089276907565194,0.00472953449934721
9,0.004839151330581677,0.004201249219477177
10,0.004555237003911275,0.0034961248748004436
11,0.0036133514699177474,0.0034967141691595316
12,0.003352593705674594,0.0031933446880429983
13,0.003071489914625838,0.0026255245320498943
14,0.0027719807976482793,0.0027413838542997837
15,0.002496415076636372,0.0023295218124985695
16,0.0023686682357134223,0.002065803622826934
17,0.0021754696383850516,0.0018252101726830006
18,0.002049267769294042,0.0018513285322114825
19,0.001874127896854092,0.0016690767370164394
20,0.0017532983514650393,0.0016470446716994047
21,0.0016184016733423747,0.0015913185197860003
22,0.0015401860633094378,0.0013438977766782045
23,0.0015145967096047088,0.001391925266943872
24,0.00143680434526667,0.001318735652603209
25,0.0014057409254961866,0.0012181317433714867
26,0.0012347335504644243,0.0013026113156229258
27,0.00136923888750754,0.001225924352183938
28,0.0012108437524728786,0.0011243055341765285
29,0.0011787217617096938,0.001123655354604125
30,0.0012351620133541426,0.0010640043765306473
31,0.001073155848123791,0.0010297492844983935
32,0.001058500159813766,0.0009655138128437102
33,0.0009730325910665929,0.0009522372856736183
34,0.0010886366600922556,0.0018250372959300876
35,0.0010039819882807673,0.000923359242733568
36,0.0009094116696044727,0.0008615481201559305
37,0.0009470528573900607,0.0008467806619592011
38,0.001006609782199709,0.0010530558647587895
39,0.0009099514461362098,0.0008139045094139874
40,0.0007779716622915145,0.0008489562314935029
41,0.0009866511042870762,0.0008078928804025054
42,0.0007406220716775764,0.0007381283212453127
43,0.0007371082144477391,0.0007138305809348822
44,0.0007812717936183096,0.0007788147777318954
45,0.0008201917767182639,0.0008413817267864943
46,0.0007117462874005815,0.0007483313675038517
47,0.0007393967004673317,0.0006945185014046729
48,0.0007394236379944908,0.0006212677690200508
49,0.0007301814434037278,0.0007466636598110199
50,0.0006594621758954082,0.0006705396808683872
51,0.000696186682849833,0.0006839657435193658
52,0.0006257221201626447,0.0007201675907708704
53,0.0008006065511811941,0.0008367292466573417
54,0.0006861815539256348,0.0006253449246287346
55,0.0005942067737981497,0.0005837263888679445
56,0.000561769954322186,0.000580524152610451
57,0.0006249805354714341,0.0005831203307025135
58,0.0006788261203366913,0.0007092826417647302
59,0.0006224271663846157,0.00054042978445068
60,0.0005345464261017522,0.0009840431157499552
61,0.0006478531660550151,0.0005942952120676637
62,0.0005082394839781331,0.000531121389940381
63,0.0005380221139573831,0.0005228921654634178
64,0.0005523812692780631,0.000723646895494312
65,0.0005544436734658877,0.0004985940759070218
66,0.0004666842414671414,0.0006268772995099425
67,0.0006025341211467621,0.0004908718401566148
68,0.00048016511360474693,0.0006278350483626127
69,0.0004981805644013123,0.0005294046713970602
70,0.00046967655451269117,0.0005370600265450776
71,0.0005980056506608858,0.0007575402269139886
72,0.00047139609876482565,0.0005756853497587144
73,0.00042712938585849603,0.000452391424914822
74,0.000454971935768733,0.0005687857046723366
75,0.0005161396609170514,0.0005100182024762034
76,0.0005694901424847303,0.000564053189009428
77,0.000470038370978309,0.0004637676465790719
78,0.0003856514942541899,0.0004117887874599546
79,0.0004280266829831648,0.0004591204924508929
80,0.00038601023109355336,0.0004431931010913104
81,0.000407931580148096,0.0005723980721086264
82,0.0004503280291036354,0.0006189969135448337
83,0.00045036323541245777,0.00040801442810334265
84,0.00038619134003788937,0.0005446069408208132
85,0.0005404085380438242,0.0005556837422773242
86,0.0004737849499702296,0.00042345034307800233
87,0.0003438825659300215,0.0004068923881277442
88,0.00036817544575298524,0.00041859145858325064
89,0.0003704967238596339,0.00039353081956505775
90,0.0003948649860501259,0.0005490118637681007
91,0.00037092418264170993,0.00037563330261036754
92,0.00036076201278458826,0.000371046393411234
93,0.0003809218200780714,0.0004238651890773326
94,0.000390504675974889,0.0004787744546774775
95,0.00032752010792138584,0.00035245862090960145
96,0.0003268171814343151,0.0003885726328007877
97,0.0003991097587176742,0.00039875978836789727
98,0.00038260440787537295,0.0004219014081172645
99,0.00039857448776338086,0.0003252498572692275
100,0.0002940203580374742,0.00034281425178050995
101,0.0003241868762649017,0.0003446293412707746
102,0.00047987226097197033,0.0003386088937986642
103,0.0003292702994497087,0.00031476738513447344
104,0.00029832524504497514,0.0003573840076569468
105,0.0003404122939905176,0.0003638212219811976
106,0.00030514977383450814,0.00033219720353372395
107,0.0003471837742592459,0.00042070980998687446
108,0.00042301457105617965,0.0003465955378487706
109,0.0002895539031898759,0.00034922524355351925
110,0.0002648479382333174,0.0003042442549485713
111,0.00030461900879715415,0.0003127165255136788
112,0.0002999838141507848,0.000382360682124272
113,0.00043889440122289784,0.0003971382393501699
114,0.00039607714972008626,0.0002963285078294575
