epoch,train_mse,val_mse
1,0.528397027193425,0.38879624009132385
2,0.34372845445916744,0.28490889072418213
3,0.2577083553235851,0.23229533433914185
4,0.2242584436916875,0.20921851694583893
5,0.20100316963214912,0.1844748705625534
6,0.18081601157599317,0.17323043942451477
7,0.1693547539092257,0.16376587748527527
8,0.16110194071691356,0.15776416659355164
9,0.15511427502785036,0.15502195060253143
10,0.1492753785022036,0.14864523708820343
11,0.14643316835798098,0.1439249962568283
12,0.14193906605052567,0.14075320959091187
13,0.1395593227547013,0.13872340321540833
14,0.1361595362916977,0.137241393327713
15,0.13472428465510658,0.1375049352645874
16,0.13420549443549287,0.13400547206401825
17,0.1305088702815329,0.14065074920654297
18,0.12879903477776744,0.13015204668045044
19,0.12747998099611374,0.1306055635213852
20,0.12585190072721375,0.1267453134059906
21,0.12511933494139768,0.12782609462738037
22,0.12276847181984323,0.12375307083129883
23,0.12161625915526866,0.12488076835870743
24,0.12145755018714913,0.12480366230010986
25,0.11995049923276137,0.12237731367349625
26,0.11900077448746485,0.12269405275583267
27,0.11819960913856425,0.1214333325624466
28,0.11760430759215403,0.12112712860107422
29,0.1159351223250907,0.11958436667919159
30,0.11497909639330808,0.11940746754407883
31,0.11432467410929933,0.11785617470741272
32,0.11399880567963472,0.11738621443510056
33,0.11289445516007218,0.1203400269150734
34,0.11243343588894976,0.1180768758058548
35,0.11154935761229069,0.11547346413135529
36,0.11225221378053118,0.12642911076545715
37,0.11159526983363356,0.11588829755783081
38,0.10941292331787293,0.11398669332265854
39,0.10958924183792963,0.1128273457288742
40,0.10846061640404508,0.11374885588884354
41,0.10908819991230725,0.11282423883676529
42,0.10744307876756053,0.11283694952726364
43,0.10782113506679306,0.11384962499141693
44,0.10707533953041734,0.11692743003368378
45,0.10609723952131903,0.11357130110263824
46,0.10695131144781629,0.11264242976903915
47,0.10541774245493397,0.11625256389379501
48,0.10508193299514736,0.11094922572374344
49,0.10479626950520074,0.10865137726068497
50,0.10705564397991539,0.11011965572834015
51,0.10393405057349521,0.11010897904634476
52,0.10375349815300328,0.10834554582834244
53,0.10413015103005693,0.10890800505876541
54,0.10315040632598625,0.10972759872674942
55,0.10321441000664162,0.10795210301876068
56,0.10357078280358133,0.10929939895868301
57,0.10185089125399122,0.1121208444237709
58,0.10220310719696457,0.1082741841673851
59,0.10257769728089143,0.10934695601463318
60,0.10174545807625822,0.10927307605743408
61,0.1013730887721679,0.11071853339672089
62,0.10108653578466786,0.10704857110977173
