epoch,train_mse,val_mse
1,0.5153927795542983,0.3244558572769165
2,0.30794906627534624,0.26997607946395874
3,0.2595867954225005,0.23592941462993622
4,0.2265849405443501,0.20915405452251434
5,0.20090960785621154,0.1946946382522583
6,0.18672265256430678,0.1836041957139969
7,0.17497102464392095,0.1770419329404831
8,0.16663136938339723,0.16844218969345093
9,0.1605350405601318,0.16630136966705322
10,0.15614657716067856,0.16333967447280884
11,0.15117168577687295,0.15576274693012238
12,0.14960869883272596,0.15535420179367065
13,0.14645796378127082,0.1517549455165863
14,0.14433207772884196,0.15097053349018097
15,0.14126032217877182,0.14768977463245392
16,0.14120575325188034,0.14575409889221191
17,0.13933037991514186,0.14580802619457245
18,0.13603865707589533,0.14512759447097778
19,0.1347992534649396,0.14472229778766632
20,0.13307760003143418,0.14012989401817322
21,0.13261727999983905,0.14068368077278137
22,0.13124963419924757,0.1401849389076233
23,0.12956014869471114,0.1376388669013977
24,0.1280550370796888,0.138441264629364
25,0.12638776376395522,0.13688607513904572
26,0.12591093608838522,0.13280411064624786
27,0.12381126100696876,0.13381561636924744
28,0.12364185056132161,0.13431021571159363
29,0.12213704942749115,0.13211143016815186
30,0.120549951100875,0.13547034561634064
31,0.1195794990366112,0.12799887359142303
32,0.11855919697325311,0.12784145772457123
33,0.1192830312463468,0.12890823185443878
34,0.11763113572530613,0.12644889950752258
35,0.11636658043254593,0.1254681795835495
36,0.11556912053610853,0.125135600566864
37,0.11463140095080546,0.12587887048721313
38,0.11397206347691033,0.12569782137870789
39,0.11365210106783735,0.12692371010780334
40,0.11394686862438141,0.12489338964223862
41,0.11116942920820985,0.12377786636352539
42,0.1107136508274174,0.12217504531145096
43,0.11161120841271414,0.12117897719144821
44,0.1098581968157707,0.12107804417610168
45,0.10936238261047967,0.12091188132762909
46,0.10920118500808915,0.12043081223964691
47,0.1085595206590836,0.12134821712970734
48,0.10738050304350251,0.1189628541469574
49,0.10743860886808866,0.11790498346090317
50,0.10625279328304685,0.11761229485273361
51,0.1055574350501588,0.11724237352609634
52,0.10530709189463235,0.11699378490447998
53,0.10447074144206688,0.11557182669639587
54,0.10419836194123439,0.11580143868923187
55,0.10330117195390748,0.11445070058107376
56,0.1036525915680763,0.1140957921743393
57,0.10285489500225904,0.11565594375133514
58,0.10236234262221323,0.11537198722362518
59,0.1019151645633644,0.11459614336490631
60,0.10158175570692471,0.12241875380277634
61,0.10179067087018179,0.11287783831357956
62,0.10012850738813978,0.1136937066912651
63,0.09915084803116346,0.11436030268669128
64,0.10032228946231887,0.11283896863460541
65,0.09923388515684552,0.11431733518838882
66,0.0996857310926508,0.11181474477052689
67,0.09823572459954298,0.11073813587427139
68,0.0983945779473127,0.11261666566133499
69,0.09871505064691953,0.11119137704372406
